,subject,list,item,input,output,study,recall,repeat,intrusion,prior_list,prior_input,word,corr_rule_numeric,rel_subj_boundary,block,run,points,sona_id
177,53987712fdf99b68e3a45021,4,cup,3.0,,True,False,0,False,,,cup,1.0,1.0,25.0,4.0,1.0,53987712fdf99b68e3a45021
178,53987712fdf99b68e3a45021,4,snake,4.0,,True,False,0,False,,,snake,1.0,2.0,25.0,4.0,1.0,53987712fdf99b68e3a45021
179,53987712fdf99b68e3a45021,4,tundra,5.0,,True,False,0,False,,,tundra,1.0,3.0,25.0,4.0,1.0,53987712fdf99b68e3a45021
180,53987712fdf99b68e3a45021,4,mail,6.0,,True,False,0,False,,,mail,1.0,-3.0,25.0,4.0,1.0,53987712fdf99b68e3a45021
181,53987712fdf99b68e3a45021,4,nose,7.0,,True,False,0,False,,,nose,1.0,-2.0,25.0,4.0,1.0,53987712fdf99b68e3a45021
182,53987712fdf99b68e3a45021,4,hat,8.0,,True,False,0,False,,,hat,1.0,-1.0,25.0,4.0,1.0,53987712fdf99b68e3a45021
183,53987712fdf99b68e3a45021,4,camel,9.0,,True,False,0,False,,,camel,3.0,0.0,26.0,4.0,0.0,53987712fdf99b68e3a45021
184,53987712fdf99b68e3a45021,4,penny,10.0,,True,False,0,False,,,penny,3.0,1.0,26.0,4.0,0.0,53987712fdf99b68e3a45021
185,53987712fdf99b68e3a45021,4,foot,11.0,,True,False,0,False,,,foot,3.0,2.0,26.0,4.0,0.0,53987712fdf99b68e3a45021
186,53987712fdf99b68e3a45021,4,bison,12.0,,True,False,0,False,,,bison,3.0,3.0,26.0,4.0,1.0,53987712fdf99b68e3a45021
187,53987712fdf99b68e3a45021,4,bull,13.0,,True,False,0,False,,,bull,3.0,4.0,26.0,4.0,1.0,53987712fdf99b68e3a45021
188,53987712fdf99b68e3a45021,4,moose,14.0,,True,False,0,False,,,moose,3.0,-3.0,26.0,4.0,1.0,53987712fdf99b68e3a45021
189,53987712fdf99b68e3a45021,4,yacht,15.0,2.0,True,True,0,False,,,yacht,3.0,-2.0,26.0,4.0,0.0,53987712fdf99b68e3a45021
190,53987712fdf99b68e3a45021,4,eel,16.0,,True,False,0,False,,,eel,3.0,-1.0,26.0,4.0,1.0,53987712fdf99b68e3a45021
191,53987712fdf99b68e3a45021,4,rug,17.0,,True,False,0,False,,,rug,0.0,0.0,27.0,4.0,0.0,53987712fdf99b68e3a45021
192,53987712fdf99b68e3a45021,4,human,18.0,,True,False,0,False,,,human,0.0,1.0,27.0,4.0,0.0,53987712fdf99b68e3a45021
193,53987712fdf99b68e3a45021,4,jeep,19.0,,True,False,0,False,,,jeep,0.0,2.0,27.0,4.0,1.0,53987712fdf99b68e3a45021
194,53987712fdf99b68e3a45021,4,coffin,20.0,,True,False,0,False,,,coffin,0.0,3.0,27.0,4.0,1.0,53987712fdf99b68e3a45021
195,53987712fdf99b68e3a45021,4,escalator,21.0,,True,False,0,False,,,escalator,0.0,4.0,27.0,4.0,1.0,53987712fdf99b68e3a45021
196,53987712fdf99b68e3a45021,4,raft,22.0,,True,False,0,False,,,raft,0.0,5.0,27.0,4.0,1.0,53987712fdf99b68e3a45021
197,53987712fdf99b68e3a45021,4,date,23.0,,True,False,0,False,,,date,3.0,6.0,28.0,4.0,1.0,53987712fdf99b68e3a45021
198,53987712fdf99b68e3a45021,4,hen,24.0,,True,False,0,False,,,hen,3.0,-5.0,28.0,4.0,1.0,53987712fdf99b68e3a45021
199,53987712fdf99b68e3a45021,4,cog,25.0,,True,False,0,False,,,cog,3.0,-4.0,28.0,4.0,1.0,53987712fdf99b68e3a45021
200,53987712fdf99b68e3a45021,4,cigarette,26.0,,True,False,0,False,,,cigarette,3.0,-3.0,28.0,4.0,1.0,53987712fdf99b68e3a45021
201,53987712fdf99b68e3a45021,4,spider,27.0,,True,False,0,False,,,spider,3.0,-2.0,28.0,4.0,1.0,53987712fdf99b68e3a45021
202,53987712fdf99b68e3a45021,4,lice,28.0,,True,False,0,False,,,lice,3.0,-1.0,28.0,4.0,1.0,53987712fdf99b68e3a45021
203,53987712fdf99b68e3a45021,4,pill,29.0,,True,False,0,False,,,pill,2.0,0.0,29.0,4.0,0.0,53987712fdf99b68e3a45021
204,53987712fdf99b68e3a45021,4,daisy,30.0,,True,False,0,False,,,daisy,2.0,1.0,29.0,4.0,0.0,53987712fdf99b68e3a45021
205,53987712fdf99b68e3a45021,4,blimp,31.0,,True,False,0,False,,,blimp,2.0,2.0,29.0,4.0,0.0,53987712fdf99b68e3a45021
206,53987712fdf99b68e3a45021,4,sticker,32.0,,True,False,0,False,,,sticker,2.0,3.0,29.0,4.0,0.0,53987712fdf99b68e3a45021
207,53987712fdf99b68e3a45021,4,clip,33.0,,True,False,0,False,,,clip,2.0,4.0,29.0,4.0,1.0,53987712fdf99b68e3a45021
208,53987712fdf99b68e3a45021,4,bank,34.0,,True,False,0,False,,,bank,2.0,5.0,29.0,4.0,1.0,53987712fdf99b68e3a45021
209,53987712fdf99b68e3a45021,4,blackberry,35.0,6.0,True,True,0,False,,,blackberry,2.0,6.0,29.0,4.0,1.0,53987712fdf99b68e3a45021
210,53987712fdf99b68e3a45021,4,boulder,36.0,,True,False,0,False,,,boulder,0.0,7.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
211,53987712fdf99b68e3a45021,4,ape,37.0,,True,False,0,False,,,ape,0.0,-6.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
212,53987712fdf99b68e3a45021,4,tank,38.0,,True,False,0,False,,,tank,0.0,-5.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
213,53987712fdf99b68e3a45021,4,shovel,39.0,7.0,True,True,0,False,,,shovel,0.0,-4.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
214,53987712fdf99b68e3a45021,4,bowtie,40.0,,True,False,0,False,,,bowtie,0.0,-3.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
215,53987712fdf99b68e3a45021,4,eraser,41.0,1.0,True,True,0,False,,,eraser,0.0,-2.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
216,53987712fdf99b68e3a45021,4,tablet,42.0,,True,False,0,False,,,tablet,0.0,-1.0,30.0,4.0,1.0,53987712fdf99b68e3a45021
217,53987712fdf99b68e3a45021,4,tornado,43.0,,True,False,0,False,,,tornado,1.0,0.0,31.0,4.0,0.0,53987712fdf99b68e3a45021
218,53987712fdf99b68e3a45021,4,casino,44.0,,True,False,0,False,,,casino,1.0,1.0,31.0,4.0,0.0,53987712fdf99b68e3a45021
219,53987712fdf99b68e3a45021,4,rhino,45.0,4.0,True,True,0,False,,,rhino,1.0,2.0,31.0,4.0,0.0,53987712fdf99b68e3a45021
220,53987712fdf99b68e3a45021,4,bun,46.0,,True,False,0,False,,,bun,1.0,3.0,31.0,4.0,1.0,53987712fdf99b68e3a45021
221,53987712fdf99b68e3a45021,4,paperclip,47.0,3.0,True,True,0,False,,,paperclip,1.0,-3.0,31.0,4.0,1.0,53987712fdf99b68e3a45021
222,53987712fdf99b68e3a45021,4,shark,48.0,,True,False,0,False,,,shark,1.0,-2.0,31.0,4.0,1.0,53987712fdf99b68e3a45021
223,53987712fdf99b68e3a45021,4,trout,49.0,,True,False,0,False,,,trout,1.0,-1.0,31.0,4.0,0.0,53987712fdf99b68e3a45021
224,53987712fdf99b68e3a45021,4,chipmunk,50.0,,True,False,0,False,,,chipmunk,2.0,0.0,32.0,4.0,0.0,53987712fdf99b68e3a45021
225,53987712fdf99b68e3a45021,4,boy,51.0,,True,False,0,False,,,boy,2.0,1.0,32.0,4.0,0.0,53987712fdf99b68e3a45021
226,53987712fdf99b68e3a45021,4,table,52.0,,True,False,0,False,,,table,2.0,2.0,32.0,4.0,1.0,53987712fdf99b68e3a45021
227,53987712fdf99b68e3a45021,4,planet,53.0,5.0,True,True,0,False,,,planet,2.0,3.0,32.0,4.0,1.0,53987712fdf99b68e3a45021
228,53987712fdf99b68e3a45021,4,sink,54.0,,True,False,0,False,,,sink,2.0,4.0,32.0,4.0,1.0,53987712fdf99b68e3a45021
229,53987712fdf99b68e3a45021,4,fork,55.0,,True,False,0,False,,,fork,2.0,5.0,32.0,4.0,1.0,53987712fdf99b68e3a45021
230,53987712fdf99b68e3a45021,4,fridge,56.0,,True,False,0,False,,,fridge,2.0,6.0,32.0,4.0,1.0,53987712fdf99b68e3a45021
231,53987712fdf99b68e3a45021,4,seal,,8.0,False,True,0,True,2.0,35.0,seal,3.0,-2.0,13.0,2.0,1.0,53987712fdf99b68e3a45021
232,53987712fdf99b68e3a45021,4,reef,,9.0,False,True,0,True,2.0,12.0,reef,2.0,3.0,10.0,2.0,1.0,53987712fdf99b68e3a45021
0,55885869fdf99b4020ba0b64,1,tie,1.0,,True,False,0,False,,,tie,3.0,0.0,1.0,1.0,0.0,55885869fdf99b4020ba0b64
1,55885869fdf99b4020ba0b64,1,tent,2.0,,True,False,0,False,,,tent,3.0,1.0,1.0,1.0,1.0,55885869fdf99b4020ba0b64
2,55885869fdf99b4020ba0b64,1,crocodile,3.0,,True,False,0,False,,,crocodile,3.0,2.0,1.0,1.0,0.0,55885869fdf99b4020ba0b64
3,55885869fdf99b4020ba0b64,1,rhino,4.0,3.0,True,True,0,False,,,rhino,3.0,3.0,1.0,1.0,1.0,55885869fdf99b4020ba0b64
4,55885869fdf99b4020ba0b64,1,spoon,5.0,,True,False,0,False,,,spoon,3.0,-3.0,1.0,1.0,1.0,55885869fdf99b4020ba0b64
5,55885869fdf99b4020ba0b64,1,bull,6.0,,True,False,0,False,,,bull,3.0,-2.0,1.0,1.0,1.0,55885869fdf99b4020ba0b64
6,55885869fdf99b4020ba0b64,1,scooter,7.0,,True,False,0,False,,,scooter,3.0,-1.0,1.0,1.0,0.0,55885869fdf99b4020ba0b64
7,55885869fdf99b4020ba0b64,1,doll,8.0,,True,False,0,False,,,doll,1.0,0.0,2.0,1.0,0.0,55885869fdf99b4020ba0b64
8,55885869fdf99b4020ba0b64,1,turkey,9.0,,True,False,0,False,,,turkey,1.0,1.0,2.0,1.0,1.0,55885869fdf99b4020ba0b64
9,55885869fdf99b4020ba0b64,1,knife,10.0,,True,False,0,False,,,knife,1.0,2.0,2.0,1.0,0.0,55885869fdf99b4020ba0b64
10,55885869fdf99b4020ba0b64,1,foot,11.0,,True,False,0,False,,,foot,1.0,3.0,2.0,1.0,0.0,55885869fdf99b4020ba0b64
11,55885869fdf99b4020ba0b64,1,fountain,12.0,,True,False,0,False,,,fountain,1.0,-2.0,2.0,1.0,1.0,55885869fdf99b4020ba0b64
12,55885869fdf99b4020ba0b64,1,flea,13.0,1.0,True,True,0,False,,,flea,1.0,-1.0,2.0,1.0,0.0,55885869fdf99b4020ba0b64
13,55885869fdf99b4020ba0b64,1,ant,14.0,,True,False,0,False,,,ant,0.0,0.0,3.0,1.0,0.0,55885869fdf99b4020ba0b64
14,55885869fdf99b4020ba0b64,1,ski,15.0,,True,False,0,False,,,ski,0.0,1.0,3.0,1.0,0.0,55885869fdf99b4020ba0b64
15,55885869fdf99b4020ba0b64,1,onion,16.0,,True,False,0,False,,,onion,0.0,2.0,3.0,1.0,0.0,55885869fdf99b4020ba0b64
16,55885869fdf99b4020ba0b64,1,kayak,17.0,,True,False,0,False,,,kayak,0.0,3.0,3.0,1.0,0.0,55885869fdf99b4020ba0b64
17,55885869fdf99b4020ba0b64,1,hyena,18.0,,True,False,0,False,,,hyena,0.0,4.0,3.0,1.0,0.0,55885869fdf99b4020ba0b64
18,55885869fdf99b4020ba0b64,1,cliff,19.0,,True,False,0,False,,,cliff,0.0,-3.0,3.0,1.0,1.0,55885869fdf99b4020ba0b64
19,55885869fdf99b4020ba0b64,1,lice,20.0,,True,False,0,False,,,lice,0.0,-2.0,3.0,1.0,1.0,55885869fdf99b4020ba0b64
20,55885869fdf99b4020ba0b64,1,swan,21.0,,True,False,0,False,,,swan,0.0,-1.0,3.0,1.0,1.0,55885869fdf99b4020ba0b64
21,55885869fdf99b4020ba0b64,1,trowel,22.0,,True,False,0,False,,,trowel,2.0,0.0,4.0,1.0,0.0,55885869fdf99b4020ba0b64
22,55885869fdf99b4020ba0b64,1,sky,23.0,,True,False,0,False,,,sky,2.0,1.0,4.0,1.0,1.0,55885869fdf99b4020ba0b64
23,55885869fdf99b4020ba0b64,1,tornado,24.0,,True,False,0,False,,,tornado,2.0,2.0,4.0,1.0,0.0,55885869fdf99b4020ba0b64
24,55885869fdf99b4020ba0b64,1,wall,25.0,,True,False,0,False,,,wall,2.0,3.0,4.0,1.0,0.0,55885869fdf99b4020ba0b64
25,55885869fdf99b4020ba0b64,1,lace,26.0,,True,False,0,False,,,lace,2.0,-2.0,4.0,1.0,0.0,55885869fdf99b4020ba0b64
26,55885869fdf99b4020ba0b64,1,rose,27.0,,True,False,0,False,,,rose,2.0,-1.0,4.0,1.0,1.0,55885869fdf99b4020ba0b64
27,55885869fdf99b4020ba0b64,1,forest,28.0,,True,False,0,False,,,forest,0.0,0.0,5.0,1.0,0.0,55885869fdf99b4020ba0b64
28,55885869fdf99b4020ba0b64,1,owl,29.0,,True,False,0,False,,,owl,0.0,1.0,5.0,1.0,0.0,55885869fdf99b4020ba0b64
29,55885869fdf99b4020ba0b64,1,mite,30.0,,True,False,0,False,,,mite,0.0,2.0,5.0,1.0,0.0,55885869fdf99b4020ba0b64
30,55885869fdf99b4020ba0b64,1,tundra,31.0,,True,False,0,False,,,tundra,0.0,3.0,5.0,1.0,0.0,55885869fdf99b4020ba0b64
31,55885869fdf99b4020ba0b64,1,school,32.0,,True,False,0,False,,,school,0.0,4.0,5.0,1.0,0.0,55885869fdf99b4020ba0b64
32,55885869fdf99b4020ba0b64,1,chair,33.0,,True,False,0,False,,,chair,0.0,-3.0,5.0,1.0,1.0,55885869fdf99b4020ba0b64
33,55885869fdf99b4020ba0b64,1,fork,34.0,2.0,True,True,0,False,,,fork,0.0,-2.0,5.0,1.0,1.0,55885869fdf99b4020ba0b64
34,55885869fdf99b4020ba0b64,1,dollar,35.0,,True,False,0,False,,,dollar,0.0,-1.0,5.0,1.0,1.0,55885869fdf99b4020ba0b64
35,55885869fdf99b4020ba0b64,1,corn,36.0,,True,False,0,False,,,corn,1.0,0.0,6.0,1.0,0.0,55885869fdf99b4020ba0b64
36,55885869fdf99b4020ba0b64,1,cigar,37.0,,True,False,0,False,,,cigar,1.0,1.0,6.0,1.0,1.0,55885869fdf99b4020ba0b64
37,55885869fdf99b4020ba0b64,1,frog,38.0,,True,False,0,False,,,frog,1.0,2.0,6.0,1.0,0.0,55885869fdf99b4020ba0b64
38,55885869fdf99b4020ba0b64,1,hangar,39.0,,True,False,0,False,,,hangar,1.0,3.0,6.0,1.0,0.0,55885869fdf99b4020ba0b64
39,55885869fdf99b4020ba0b64,1,giraffe,40.0,,True,False,0,False,,,giraffe,1.0,-3.0,6.0,1.0,1.0,55885869fdf99b4020ba0b64
40,55885869fdf99b4020ba0b64,1,oyster,41.0,,True,False,0,False,,,oyster,1.0,-2.0,6.0,1.0,1.0,55885869fdf99b4020ba0b64
41,55885869fdf99b4020ba0b64,1,city,42.0,,True,False,0,False,,,city,1.0,-1.0,6.0,1.0,1.0,55885869fdf99b4020ba0b64
42,55885869fdf99b4020ba0b64,1,pencil,43.0,,True,False,0,False,,,pencil,3.0,0.0,7.0,1.0,0.0,55885869fdf99b4020ba0b64
43,55885869fdf99b4020ba0b64,1,horse,44.0,4.0,True,True,0,False,,,horse,3.0,1.0,7.0,1.0,0.0,55885869fdf99b4020ba0b64
44,55885869fdf99b4020ba0b64,1,reef,45.0,,True,False,0,False,,,reef,3.0,2.0,7.0,1.0,1.0,55885869fdf99b4020ba0b64
45,55885869fdf99b4020ba0b64,1,penny,46.0,,True,False,0,False,,,penny,3.0,3.0,7.0,1.0,0.0,55885869fdf99b4020ba0b64
46,55885869fdf99b4020ba0b64,1,cheetah,47.0,,True,False,0,False,,,cheetah,3.0,-3.0,7.0,1.0,0.0,55885869fdf99b4020ba0b64
47,55885869fdf99b4020ba0b64,1,nose,48.0,,True,False,0,False,,,nose,3.0,-2.0,7.0,1.0,1.0,55885869fdf99b4020ba0b64
48,55885869fdf99b4020ba0b64,1,moth,49.0,,True,False,0,False,,,moth,3.0,-1.0,7.0,1.0,1.0,55885869fdf99b4020ba0b64
49,55885869fdf99b4020ba0b64,1,pole,50.0,,True,False,0,False,,,pole,2.0,0.0,8.0,1.0,0.0,55885869fdf99b4020ba0b64
50,55885869fdf99b4020ba0b64,1,mussel,51.0,,True,False,0,False,,,mussel,2.0,1.0,8.0,1.0,0.0,55885869fdf99b4020ba0b64
51,55885869fdf99b4020ba0b64,1,lemon,52.0,,True,False,0,False,,,lemon,2.0,2.0,8.0,1.0,1.0,55885869fdf99b4020ba0b64
52,55885869fdf99b4020ba0b64,1,book,53.0,,True,False,0,False,,,book,2.0,3.0,8.0,1.0,1.0,55885869fdf99b4020ba0b64
53,55885869fdf99b4020ba0b64,1,cheek,54.0,,True,False,0,False,,,cheek,2.0,-3.0,8.0,1.0,1.0,55885869fdf99b4020ba0b64
54,55885869fdf99b4020ba0b64,1,world,55.0,,True,False,0,False,,,world,2.0,-2.0,8.0,1.0,0.0,55885869fdf99b4020ba0b64
55,55885869fdf99b4020ba0b64,1,library,56.0,,True,False,0,False,,,library,2.0,-1.0,8.0,1.0,0.0,55885869fdf99b4020ba0b64
56,55885869fdf99b4020ba0b64,2,goat,1.0,,True,False,0,False,,,goat,0.0,0.0,9.0,2.0,0.0,55885869fdf99b4020ba0b64
57,55885869fdf99b4020ba0b64,2,aspen,2.0,,True,False,0,False,,,aspen,0.0,1.0,9.0,2.0,1.0,55885869fdf99b4020ba0b64
58,55885869fdf99b4020ba0b64,2,pelican,3.0,,True,False,0,False,,,pelican,0.0,2.0,9.0,2.0,0.0,55885869fdf99b4020ba0b64
59,55885869fdf99b4020ba0b64,2,toilet,4.0,,True,False,0,False,,,toilet,0.0,3.0,9.0,2.0,1.0,55885869fdf99b4020ba0b64
60,55885869fdf99b4020ba0b64,2,salmon,5.0,,True,False,0,False,,,salmon,0.0,-3.0,9.0,2.0,0.0,55885869fdf99b4020ba0b64
61,55885869fdf99b4020ba0b64,2,glasses,6.0,,True,False,0,False,,,glasses,0.0,-2.0,9.0,2.0,0.0,55885869fdf99b4020ba0b64
62,55885869fdf99b4020ba0b64,2,hornet,7.0,,True,False,0,False,,,hornet,0.0,-1.0,9.0,2.0,1.0,55885869fdf99b4020ba0b64
63,55885869fdf99b4020ba0b64,2,store,8.0,,True,False,0,False,,,store,1.0,0.0,10.0,2.0,0.0,55885869fdf99b4020ba0b64
64,55885869fdf99b4020ba0b64,2,belt,9.0,1.0,True,True,0,False,,,belt,1.0,1.0,10.0,2.0,1.0,55885869fdf99b4020ba0b64
65,55885869fdf99b4020ba0b64,2,house,10.0,,True,False,0,False,,,house,1.0,2.0,10.0,2.0,0.0,55885869fdf99b4020ba0b64
66,55885869fdf99b4020ba0b64,2,wasp,11.0,,True,False,0,False,,,wasp,1.0,3.0,10.0,2.0,0.0,55885869fdf99b4020ba0b64
67,55885869fdf99b4020ba0b64,2,snake,12.0,,True,False,0,False,,,snake,1.0,4.0,10.0,2.0,1.0,55885869fdf99b4020ba0b64
68,55885869fdf99b4020ba0b64,2,sword,13.0,,True,False,0,False,,,sword,1.0,-3.0,10.0,2.0,1.0,55885869fdf99b4020ba0b64
69,55885869fdf99b4020ba0b64,2,escalator,14.0,,True,False,0,False,,,escalator,2.0,-2.0,11.0,2.0,1.0,55885869fdf99b4020ba0b64
70,55885869fdf99b4020ba0b64,2,peach,15.0,,True,False,0,False,,,peach,2.0,-1.0,11.0,2.0,1.0,55885869fdf99b4020ba0b64
71,55885869fdf99b4020ba0b64,2,pepper,16.0,,True,False,0,False,,,pepper,2.0,0.0,11.0,2.0,0.0,55885869fdf99b4020ba0b64
72,55885869fdf99b4020ba0b64,2,room,17.0,,True,False,0,False,,,room,2.0,1.0,11.0,2.0,1.0,55885869fdf99b4020ba0b64
73,55885869fdf99b4020ba0b64,2,hill,18.0,,True,False,0,False,,,hill,2.0,2.0,11.0,2.0,1.0,55885869fdf99b4020ba0b64
74,55885869fdf99b4020ba0b64,2,sandal,19.0,,True,False,0,False,,,sandal,2.0,-2.0,11.0,2.0,0.0,55885869fdf99b4020ba0b64
75,55885869fdf99b4020ba0b64,2,ladder,20.0,,True,False,0,False,,,ladder,2.0,-1.0,11.0,2.0,1.0,55885869fdf99b4020ba0b64
76,55885869fdf99b4020ba0b64,2,seal,21.0,,True,False,0,False,,,seal,0.0,0.0,12.0,2.0,0.0,55885869fdf99b4020ba0b64
77,55885869fdf99b4020ba0b64,2,napkin,22.0,,True,False,0,False,,,napkin,0.0,1.0,12.0,2.0,0.0,55885869fdf99b4020ba0b64
78,55885869fdf99b4020ba0b64,2,cookie,23.0,,True,False,0,False,,,cookie,0.0,2.0,12.0,2.0,1.0,55885869fdf99b4020ba0b64
79,55885869fdf99b4020ba0b64,2,sun,24.0,,True,False,0,False,,,sun,0.0,3.0,12.0,2.0,1.0,55885869fdf99b4020ba0b64
80,55885869fdf99b4020ba0b64,2,nickel,25.0,,True,False,0,False,,,nickel,0.0,-2.0,12.0,2.0,1.0,55885869fdf99b4020ba0b64
81,55885869fdf99b4020ba0b64,2,snail,26.0,,True,False,0,False,,,snail,0.0,-1.0,12.0,2.0,0.0,55885869fdf99b4020ba0b64
82,55885869fdf99b4020ba0b64,2,heart,27.0,,True,False,0,False,,,heart,1.0,0.0,13.0,2.0,0.0,55885869fdf99b4020ba0b64
83,55885869fdf99b4020ba0b64,2,headphones,28.0,,True,False,0,False,,,headphones,1.0,1.0,13.0,2.0,1.0,55885869fdf99b4020ba0b64
84,55885869fdf99b4020ba0b64,2,building,29.0,,True,False,0,False,,,building,1.0,2.0,13.0,2.0,1.0,55885869fdf99b4020ba0b64
85,55885869fdf99b4020ba0b64,2,thumb,30.0,,True,False,0,False,,,thumb,1.0,3.0,13.0,2.0,1.0,55885869fdf99b4020ba0b64
86,55885869fdf99b4020ba0b64,2,hen,31.0,,True,False,0,False,,,hen,1.0,4.0,13.0,2.0,0.0,55885869fdf99b4020ba0b64
87,55885869fdf99b4020ba0b64,2,cave,32.0,,True,False,0,False,,,cave,1.0,5.0,13.0,2.0,0.0,55885869fdf99b4020ba0b64
88,55885869fdf99b4020ba0b64,2,seed,33.0,,True,False,0,False,,,seed,1.0,-5.0,13.0,2.0,0.0,55885869fdf99b4020ba0b64
89,55885869fdf99b4020ba0b64,2,badge,34.0,,True,False,0,False,,,badge,1.0,-4.0,13.0,2.0,1.0,55885869fdf99b4020ba0b64
90,55885869fdf99b4020ba0b64,2,watch,35.0,,True,False,0,False,,,watch,3.0,-3.0,14.0,2.0,1.0,55885869fdf99b4020ba0b64
91,55885869fdf99b4020ba0b64,2,panda,36.0,,True,False,0,False,,,panda,3.0,-2.0,14.0,2.0,1.0,55885869fdf99b4020ba0b64
92,55885869fdf99b4020ba0b64,2,penguin,37.0,,True,False,0,False,,,penguin,3.0,-1.0,14.0,2.0,1.0,55885869fdf99b4020ba0b64
93,55885869fdf99b4020ba0b64,2,asparagus,38.0,,True,False,0,False,,,asparagus,3.0,0.0,14.0,2.0,0.0,55885869fdf99b4020ba0b64
94,55885869fdf99b4020ba0b64,2,desert,39.0,,True,False,0,False,,,desert,3.0,1.0,14.0,2.0,1.0,55885869fdf99b4020ba0b64
95,55885869fdf99b4020ba0b64,2,beet,40.0,,True,False,0,False,,,beet,3.0,2.0,14.0,2.0,0.0,55885869fdf99b4020ba0b64
96,55885869fdf99b4020ba0b64,2,redwood,41.0,,True,False,0,False,,,redwood,3.0,3.0,14.0,2.0,1.0,55885869fdf99b4020ba0b64
97,55885869fdf99b4020ba0b64,2,crow,42.0,,True,False,0,False,,,crow,2.0,-3.0,15.0,2.0,1.0,55885869fdf99b4020ba0b64
98,55885869fdf99b4020ba0b64,2,duck,43.0,,True,False,0,False,,,duck,2.0,-2.0,15.0,2.0,1.0,55885869fdf99b4020ba0b64
99,55885869fdf99b4020ba0b64,2,card,44.0,,True,False,0,False,,,card,2.0,-1.0,15.0,2.0,1.0,55885869fdf99b4020ba0b64
100,55885869fdf99b4020ba0b64,2,slipper,45.0,,True,False,0,False,,,slipper,2.0,0.0,15.0,2.0,0.0,55885869fdf99b4020ba0b64
101,55885869fdf99b4020ba0b64,2,labrador,46.0,,True,False,0,False,,,labrador,2.0,1.0,15.0,2.0,0.0,55885869fdf99b4020ba0b64
102,55885869fdf99b4020ba0b64,2,buffalo,47.0,,True,False,0,False,,,buffalo,2.0,2.0,15.0,2.0,1.0,55885869fdf99b4020ba0b64
103,55885869fdf99b4020ba0b64,2,bath,48.0,,True,False,0,False,,,bath,2.0,-2.0,15.0,2.0,1.0,55885869fdf99b4020ba0b64
104,55885869fdf99b4020ba0b64,2,hammer,49.0,,True,False,0,False,,,hammer,3.0,-1.0,16.0,2.0,1.0,55885869fdf99b4020ba0b64
105,55885869fdf99b4020ba0b64,2,gate,50.0,,True,False,0,False,,,gate,3.0,0.0,16.0,2.0,0.0,55885869fdf99b4020ba0b64
106,55885869fdf99b4020ba0b64,2,leaf,51.0,,True,False,0,False,,,leaf,3.0,1.0,16.0,2.0,0.0,55885869fdf99b4020ba0b64
107,55885869fdf99b4020ba0b64,2,tile,52.0,,True,False,0,False,,,tile,3.0,2.0,16.0,2.0,0.0,55885869fdf99b4020ba0b64
108,55885869fdf99b4020ba0b64,2,brush,53.0,,True,False,0,False,,,brush,3.0,3.0,16.0,2.0,0.0,55885869fdf99b4020ba0b64
109,55885869fdf99b4020ba0b64,2,sleigh,54.0,,True,False,0,False,,,sleigh,3.0,-3.0,16.0,2.0,1.0,55885869fdf99b4020ba0b64
110,55885869fdf99b4020ba0b64,2,camel,55.0,,True,False,0,False,,,camel,3.0,-2.0,16.0,2.0,1.0,55885869fdf99b4020ba0b64
111,55885869fdf99b4020ba0b64,2,albatross,56.0,,True,False,0,False,,,albatross,3.0,-1.0,16.0,2.0,0.0,55885869fdf99b4020ba0b64
112,55885869fdf99b4020ba0b64,3,shovel,1.0,,True,False,0,False,,,shovel,2.0,0.0,17.0,3.0,0.0,55885869fdf99b4020ba0b64
113,55885869fdf99b4020ba0b64,3,cucumber,2.0,,True,False,0,False,,,cucumber,2.0,1.0,17.0,3.0,0.0,55885869fdf99b4020ba0b64
114,55885869fdf99b4020ba0b64,3,ticket,3.0,,True,False,0,False,,,ticket,2.0,2.0,17.0,3.0,0.0,55885869fdf99b4020ba0b64
115,55885869fdf99b4020ba0b64,3,ark,4.0,,True,False,0,False,,,ark,2.0,3.0,17.0,3.0,1.0,55885869fdf99b4020ba0b64
116,55885869fdf99b4020ba0b64,3,puppy,5.0,,True,False,0,False,,,puppy,2.0,4.0,17.0,3.0,1.0,55885869fdf99b4020ba0b64
117,55885869fdf99b4020ba0b64,3,beach,6.0,,True,False,0,False,,,beach,2.0,-3.0,17.0,3.0,0.0,55885869fdf99b4020ba0b64
118,55885869fdf99b4020ba0b64,3,lamb,7.0,,True,False,0,False,,,lamb,2.0,-2.0,17.0,3.0,1.0,55885869fdf99b4020ba0b64
119,55885869fdf99b4020ba0b64,3,screw,8.0,,True,False,0,False,,,screw,2.0,-1.0,17.0,3.0,1.0,55885869fdf99b4020ba0b64
120,55885869fdf99b4020ba0b64,3,peanut,9.0,,True,False,0,False,,,peanut,1.0,0.0,18.0,3.0,0.0,55885869fdf99b4020ba0b64
121,55885869fdf99b4020ba0b64,3,mouse,10.0,3.0,True,True,0,False,,,mouse,1.0,1.0,18.0,3.0,1.0,55885869fdf99b4020ba0b64
